"patrol-coll","tcp","6162","PATROL Collector","0.0"
"patrol-coll","udp","6162","PATROL Collector","0.0"
"pscribe","tcp","6163","Precision Scribe Cnx Port","0.0"
"pscribe","udp","6163","Precision Scribe Cnx Port","0.0"
"unknown","udp","6169","","3.3E-4"
"unknown","udp","6170","","3.3E-4"
"unknown","udp","6171","","3.3E-4"
"unknown","udp","6189","","3.3E-4"
"unknown","udp","6197","","3.3E-4"
"lm-x","tcp","6200","LM-X License Manager by X-Formation","0.0"
"lm-x","udp","6200","LM-X License Manager by X-Formation","0.0"
"thermo-calc","tcp","6201","Management of service nodes in a processing grid for thermodynamic calculations","0.0"
"unknown","udp","6201","","3.3E-4"
"unknown","tcp","6203","","1.52E-4"
"unknown","udp","6203","","3.3E-4"
"unknown","udp","6204","","3.3E-4"
"qmtps","tcp","6209","QMTP over TLS","0.0"
"unknown","udp","6211","","3.3E-4"
"unknown","udp","6212","","6.61E-4"
"radmind","tcp","6222","Radmind protocol | Radmind Access Protocol","1.51E-4"
"radmind","udp","6222","Radmind Access Protocol","0.0"
"unknown","udp","6226","","3.3E-4"
"unknown","udp","6237","","6.61E-4"
"unknown","udp","6238","","3.3E-4"
"jeol-nsdtp-1","tcp","6241","jeol-nsddp-1 | JEOL Network Services Data Transport Protocol 1 | JEOL Network Services Dynamic Discovery Protocol 1","0.0"
"jeol-nsddp-1","udp","6241","JEOL Network Services Dynamic Discovery Protocol 1","0.0"
"jeol-nsdtp-2","tcp","6242","jeol-nsddp-2 | JEOL Network Services Data Transport Protocol 2 | JEOL Network Services Dynamic Discovery Protocol 2","0.0"
"jeol-nsddp-2","udp","6242","JEOL Network Services Dynamic Discovery Protocol 2","0.0"
"jeol-nsdtp-3","tcp","6243","jeol-nsddp-3 | JEOL Network Services Data Transport Protocol 3 | JEOL Network Services Dynamic Discovery Protocol 3","0.0"
"jeol-nsddp-3","udp","6243","JEOL Network Services Dynamic Discovery Protocol 3","3.3E-4"
"jeol-nsdtp-4","tcp","6244","jeol-nsddp-4 | JEOL Network Services Data Transport Protocol 4 | JEOL Network Services Dynamic Discovery Protocol 4","0.0"
"jeol-nsddp-4","udp","6244","JEOL Network Services Dynamic Discovery Protocol 4","3.3E-4"
"unknown","tcp","6247","","1.52E-4"
"unknown","udp","6247","","3.3E-4"
"unknown","tcp","6250","","7.6E-5"
"unknown","udp","6250","","6.61E-4"
"tl1-raw-ssl","tcp","6251","TL1 Raw Over SSL/TLS","7.6E-5"
"tl1-raw-ssl","udp","6251","TL1 Raw Over SSL/TLS","0.0"
"tl1-ssh","tcp","6252","TL1 over SSH","0.0"
"tl1-ssh","udp","6252","TL1 over SSH","0.0"
"crip","tcp","6253","","0.0"
"crip","udp","6253","","0.0"
"unknown","udp","6256","","3.3E-4"
"unknown","tcp","6259","","7.6E-5"
"gld","tcp","6267","GridLAB-D User Interface","0.0"
"grid","tcp","6268","Grid Authentication","0.0"
"grid","udp","6268","Grid Authentication","0.0"
"grid-alt","tcp","6269","Grid Authentication Alt","0.0"
"grid-alt","udp","6269","Grid Authentication Alt","0.0"
"unknown","tcp","6273","","7.6E-5"
"unknown","tcp","6274","","7.6E-5"
"unknown","udp","6275","","3.3E-4"
"unknown","udp","6277","","3.3E-4"
"unknown","udp","6284","","3.3E-4"
"unknown","udp","6297","","3.3E-4"
"unknown","udp","6299","","3.3E-4"
"bmc-grx","tcp","6300","BMC GRX","0.0"
"bmc-grx","udp","6300","BMC GRX","0.0"
"bmc_ctd_ldap","tcp","6301","bmc-ctd-ldap | BMC CONTROL-D LDAP SERVER","0.0"
"bmc_ctd_ldap","udp","6301","BMC CONTROL-D LDAP SERVER","0.0"
"ufmp","tcp","6306","Unified Fabric Management Protocol","0.0"
"ufmp","udp","6306","Unified Fabric Management Protocol","3.3E-4"
"unknown","tcp","6309","","7.6E-5"
"unknown","tcp","6310","","7.6E-5"
"scup","tcp","6315","scup-disc | Sensor Control Unit Protocol | Sensor Control Unit Protocol Discovery Protocol","0.0"
"scup-disc","udp","6315","Sensor Control Unit Protocol Discovery Protocol","0.0"
"abb-escp","tcp","6316","Ethernet Sensor Communications Protocol","0.0"
"abb-escp","udp","6316","Ethernet Sensor Communications Protocol","0.0"
"nav-data-cmd","tcp","6317","nav-data | Navtech Radar Sensor Data Command | Navtech Radar Sensor Data","0.0"
"unknown","udp","6319","","3.3E-4"
"repsvc","tcp","6320","Double-Take Replication Service","0.0"
"repsvc","udp","6320","Double-Take Replication Service","3.3E-4"
"emp-server1","tcp","6321","Empress Software Connectivity Server 1","0.0"
"emp-server1","udp","6321","Empress Software Connectivity Server 1","0.0"
"emp-server2","tcp","6322","Empress Software Connectivity Server 2","0.0"
"emp-server2","udp","6322","Empress Software Connectivity Server 2","0.0"
"unknown","tcp","6323","","7.6E-5"
"hrd-ncs","tcp","6324","hrd-ns-disc | HR Device Network Configuration Service | HR Device Network service","7.6E-5"
"dt-mgmtsvc","tcp","6325","Double-Take Management Service","0.0"
"unknown","udp","6325","","3.3E-4"
"dt-vra","tcp","6326","Double-Take Virtual Recovery Assistant","0.0"
"unknown","udp","6330","","3.3E-4"
"unknown","udp","6331","","3.3E-4"
"sflow","tcp","6343","sFlow traffic monitoring","0.0"
"sflow","udp","6343","sFlow traffic monitoring","0.0"
"streletz","tcp","6344","Argus-Spectr security and fire-prevention systems service","0.0"
"unknown","udp","6344","","3.3E-4"
"gnutella","tcp","6346","Gnutella file sharing protocol | gnutella-svc","2.26E-4"
"gnutella","udp","6346","Gnutella file sharing protocol","0.004893"
"gnutella2","tcp","6347","Gnutella2 file sharing protocol | gnutella-rtr","5.0E-5"
"gnutella2","udp","6347","Gnutella2 file sharing protocol","0.002142"
"unknown","tcp","6349","","7.6E-5"
"unknown","udp","6349","","3.3E-4"
"adap","tcp","6350","App Discovery and Access Protocol","7.6E-5"
"adap","udp","6350","App Discovery and Access Protocol","0.0"
"unknown","udp","6353","","6.61E-4"
"pmcs","tcp","6355","PMCS applications","0.0"
"pmcs","udp","6355","PMCS applications","0.0"
"metaedit-mu","tcp","6360","MetaEdit+ Multi-User","0.0"
"metaedit-mu","udp","6360","MetaEdit+ Multi-User","0.0"
"ndn","tcp","6363","Named Data Networking","0.0"
"metaedit-se","tcp","6370","MetaEdit+ Server Administration","0.0"
"metaedit-se","udp","6370","MetaEdit+ Server Administration","0.0"
"unknown","udp","6372","","6.61E-4"
"redis","tcp","6379","An advanced key-value cache and store","7.6E-5"
"metatude-mds","tcp","6382","Metatude Dialogue Server","0.0"
"metatude-mds","udp","6382","Metatude Dialogue Server","0.0"
"unknown","udp","6386","","3.3E-4"
"clariion-evr01","tcp","6389","","3.8E-4"
"clariion-evr01","udp","6389","","0.0"
"metaedit-ws","tcp","6390","MetaEdit+ WebService API","0.0"
"metaedit-ws","udp","6390","MetaEdit+ WebService API","0.0"
"unknown","udp","6395","","6.61E-4"
"crystalreports","tcp","6400","boe-cms | Seagate Crystal Reports | Business Objects CMS contact port","2.5E-5"
"boe-cms","udp","6400","Business Objects CMS contact port","0.0"
"crystalenterprise","tcp","6401","Seagate Crystal Enterprise | boe-was","5.0E-5"
"boe-was","udp","6401","","0.0"
"boe-eventsrv","tcp","6402","","0.0"
"boe-eventsrv","udp","6402","","0.0"
"boe-cachesvr","tcp","6403","","0.0"
"boe-cachesvr","udp","6403","","0.0"
"boe-filesvr","tcp","6404","Business Objects Enterprise internal server","0.0"
"boe-filesvr","udp","6404","Business Objects Enterprise internal server","0.0"
"boe-pagesvr","tcp","6405","Business Objects Enterprise internal server","0.0"
"boe-pagesvr","udp","6405","Business Objects Enterprise internal server","3.3E-4"
"boe-processsvr","tcp","6406","Business Objects Enterprise internal server","0.0"
"boe-processsvr","udp","6406","Business Objects Enterprise internal server","3.3E-4"
"boe-resssvr1","tcp","6407","Business Objects Enterprise internal server","0.0"
"boe-resssvr1","udp","6407","Business Objects Enterprise internal server","0.0"
"boe-resssvr2","tcp","6408","Business Objects Enterprise internal server","0.0"
"boe-resssvr2","udp","6408","Business Objects Enterprise internal server","0.0"
"boe-resssvr3","tcp","6409","Business Objects Enterprise internal server","0.0"
"boe-resssvr3","udp","6409","Business Objects Enterprise internal server","0.0"
"boe-resssvr4","tcp","6410","Business Objects Enterprise internal server","0.0"
"boe-resssvr4","udp","6410","Business Objects Enterprise internal server","0.0"
"unknown","udp","6411","","3.3E-4"
"unknown","tcp","6412","","7.6E-5"
"unknown","udp","6416","","3.3E-4"
"faxcomservice","tcp","6417","Faxcom Message Service","0.0"
"faxcomservice","udp","6417","Faxcom Message Service","0.0"
"syserverremote","tcp","6418","SYserver remote commands","0.0"
"svdrp","tcp","6419","svdrp-disc | Simple VDR Protocol | Simple VDR Protocol Discovery","0.0"
"nim-vdrshell","tcp","6420","NIM_VDRShell","0.0"
"nim-vdrshell","udp","6420","NIM_VDRShell","0.0"
"nim-wan","tcp","6421","NIM_WAN","0.0"
"nim-wan","udp","6421","NIM_WAN","0.0"
"unknown","udp","6427","","3.3E-4"
"unknown","udp","6430","","9.91E-4"
"pgbouncer","tcp","6432","","0.0"
"unknown","udp","6435","","3.3E-4"
"heliosd","tcp","6440","heliosd daemon","0.0"
"unknown","udp","6441","","3.3E-4"
"tarp","tcp","6442","Transitory Application Request Protocol","0.0"
"sun-sr-https","tcp","6443","Service Registry Default HTTPS Domain","0.0"
"sun-sr-https","udp","6443","Service Registry Default HTTPS Domain","0.0"
"sge_qmaster","tcp","6444","sge-qmaster | Grid Engine Qmaster Service","0.0"
"sge_qmaster","udp","6444","Grid Engine Qmaster Service","3.3E-4"
"sge_execd","tcp","6445","sge-execd | Grid Engine Execution Service","0.0"
"sge_execd","udp","6445","Grid Engine Execution Service","0.0"
"mysql-proxy","tcp","6446","MySQL Proxy","0.0"
"mysql-proxy","udp","6446","MySQL Proxy","3.3E-4"
"unknown","udp","6451","","6.61E-4"
"skip-cert-recv","tcp","6455","SKIP Certificate Receive","0.0"
"skip-cert-send","tcp","6456","SKIP Certificate Send","0.0"
"skip-cert-send","udp","6456","SKIP Certificate Send","0.0"
"unknown","udp","6457","","3.3E-4"
"unknown","udp","6461","","3.3E-4"
"unknown","udp","6463","","6.61E-4"
"ieee11073-20701","tcp","6464","Port assignment for medical device communication in accordance to IEEE 11073-20701","0.0"
"unknown","udp","6467","","3.3E-4"
"unknown","udp","6468","","6.61E-4"
"lvision-lm","tcp","6471","LVision License Manager","0.0"
"lvision-lm","udp","6471","LVision License Manager","0.0"
"unknown","udp","6475","","3.3E-4"
"sun-sr-http","tcp","6480","Service Registry Default HTTP Domain","0.0"
"sun-sr-http","udp","6480","Service Registry Default HTTP Domain","0.0"
"servicetags","tcp","6481","Service Tags","1.52E-4"
"servicetags","udp","6481","Service Tags","0.0"
"ldoms-mgmt","tcp","6482","Logical Domains Management Interface","0.0"
"ldoms-mgmt","udp","6482","Logical Domains Management Interface","0.0"
"SunVTS-RMI","tcp","6483","SunVTS RMI","0.0"
"SunVTS-RMI","udp","6483","SunVTS RMI","0.0"
"sun-sr-jms","tcp","6484","Service Registry Default JMS Domain","0.0"
"sun-sr-jms","udp","6484","Service Registry Default JMS Domain","0.0"
"sun-sr-iiop","tcp","6485","Service Registry Default IIOP Domain","0.0"
"sun-sr-iiop","udp","6485","Service Registry Default IIOP Domain","0.0"
"sun-sr-iiops","tcp","6486","Service Registry Default IIOPS Domain","0.0"
"sun-sr-iiops","udp","6486","Service Registry Default IIOPS Domain","0.0"
"sun-sr-iiop-aut","tcp","6487","Service Registry Default IIOPAuth Domain","0.0"
"sun-sr-iiop-aut","udp","6487","Service Registry Default IIOPAuth Domain","0.0"
"sun-sr-jmx","tcp","6488","Service Registry Default JMX Domain","0.0"
"sun-sr-jmx","udp","6488","Service Registry Default JMX Domain","3.3E-4"
"sun-sr-admin","tcp","6489","Service Registry Default Admin Domain","0.0"
"sun-sr-admin","udp","6489","Service Registry Default Admin Domain","0.0"
"unknown","udp","6491","","3.3E-4"
"boks","tcp","6500","BoKS Master","1.52E-4"
"boks","udp","6500","BoKS Master","3.3E-4"
"boks_servc","tcp","6501","boks-servc | BoKS Servc","0.0"
"boks_servc","udp","6501","BoKS Servc","0.0"
"netop-rc","tcp","6502","boks_servm | boks-servm | NetOp Remote Control (by Danware Data A/S) | BoKS Servm","3.14E-4"
"netop-rc","udp","6502","NetOp Remote Control (by Danware Data A/S)","7.41E-4"
"boks_clntd","tcp","6503","boks-clntd | BoKS Clntd","7.6E-5"
"boks_clntd","udp","6503","BoKS Clntd","9.91E-4"
"unknown","tcp","6504","","1.52E-4"
"badm_priv","tcp","6505","badm-priv | BoKS Admin Private Port","0.0"
"badm_priv","udp","6505","BoKS Admin Private Port","0.0"
"badm_pub","tcp","6506","badm-pub | BoKS Admin Public Port","0.0"
"badm_pub","udp","6506","BoKS Admin Public Port","0.0"
"bdir_priv","tcp","6507","bdir-priv | BoKS Dir Server Private Port","0.0"
"bdir_priv","udp","6507","BoKS Dir Server"," Private Port","0.0"
"bdir_pub","tcp","6508","bdir-pub | BoKS Dir Server Public Port","0.0"
"bdir_pub","udp","6508","BoKS Dir Server"," Public Port","0.0"
"mgcs-mfp-port","tcp","6509","MGCS-MFP Port","0.0"
"mgcs-mfp-port","udp","6509","MGCS-MFP Port","0.0"
"mcer-port","tcp","6510","MCER Port","2.28E-4"
"mcer-port","udp","6510","MCER Port","0.0"
"dccp-udp","tcp","6511","Datagram Congestion Control Protocol Encapsulation for NAT Traversal","0.0"
"netconf-tls","tcp","6513","NETCONF over TLS","0.0"
"syslog-tls","tcp","6514","Syslog over TLS | syslog over DTLS","0.0"
"syslog-tls","udp","6514","syslog over DTLS","0.0"
"elipse-rec","tcp","6515","Elipse RPC Protocol","0.0"
"elipse-rec","udp","6515","Elipse RPC Protocol","0.0"
"unknown","tcp","6520","","1.52E-4"
"unknown","udp","6520","","6.61E-4"
"unknown","udp","6529","","3.3E-4"
"unknown","udp","6533","","3.3E-4"
"unknown","tcp","6535","","7.6E-5"
"unknown","udp","6535","","3.3E-4"
"unknown","udp","6538","","3.3E-4"
"unknown","udp","6540","","3.3E-4"
"unknown","udp","6542","","3.3E-4"
"mythtv","tcp","6543","lds-distrib | lds_distrib","0.001167"
"lds-distrib","udp","6543","lds_distrib","0.0"
"mythtv","tcp","6544","lds-dump | LDS Dump Service","2.5E-5"
"lds-dump","udp","6544","LDS Dump Service","0.0"
"powerchuteplus","tcp","6547","apc-6547 | APC 6547","2.51E-4"
"apc-6547","udp","6547","APC 6547","0.0"
"powerchuteplus","tcp","6548","apc-6548 | APC 6548","1.3E-5"
"apc-6548","udp","6548","APC 6548","0.0"
"apc-6549","tcp","6549","APC 6549","0.0"
"powerchuteplus","udp","6549","","5.11E-4"
"fg-sysupdate","tcp","6550","","1.52E-4"
"fg-sysupdate","udp","6550","","3.3E-4"
"sum","tcp","6551","Software Update Manager","0.0"
"sum","udp","6551","Software Update Manager","0.0"
"checkmk-agent","tcp","6556","Checkmk Monitoring Agent","0.0"
"xdsxdm","tcp","6558","","0.0"
"xdsxdm","udp","6558","","4.78E-4"
"unknown","tcp","6565","","2.28E-4"
"sane-port","tcp","6566","SANE Control Port","2.28E-4"
"sane-port","udp","6566","SANE Control Port","0.0"
"esp","tcp","6567","eSilo Storage Protocol","2.28E-4"
"esp","udp","6567","eSilo Storage Protocol","0.0"
"canit_store","tcp","6568","rp-reputation | canit-store | CanIt Storage Manager | Roaring Penguin IP Address Reputation Collection","0.0"
"rp-reputation","udp","6568","Roaring Penguin IP Address Reputation Collection","0.0"
"unknown","udp","6572","","3.3E-4"
"affiliate","tcp","6579","","7.6E-5"
"affiliate","udp","6579","","0.0"
"parsec-master","tcp","6580","Parsec Masterserver","3.8E-4"
"parsec-master","udp","6580","Parsec Masterserver","0.0"
"parsec-peer","tcp","6581","Parsec Peer-to-Peer","0.0"
"parsec-peer","udp","6581","Parsec Peer-to-Peer","0.0"
"parsec-game","tcp","6582","Parsec Gameserver","0.0"
"parsec-game","udp","6582","Parsec Gameserver","0.0"
"joaJewelSuite","tcp","6583","JOA Jewel Suite","0.0"
"joaJewelSuite","udp","6583","JOA Jewel Suite","3.3E-4"
"unknown","udp","6584","","3.3E-4"
"analogx","tcp","6588","AnalogX HTTP proxy port","3.8E-5"
"unknown","udp","6592","","3.3E-4"
"unknown","udp","6598","","3.3E-4"
"mshvlm","tcp","6600","Microsoft Hyper-V Live Migration","1.52E-4"
"mstmg-sstp","tcp","6601","Microsoft Threat Management Gateway SSTP","0.0"
"wsscomfrmwk","tcp","6602","Windows WSS Communication Framework","0.0"
"unknown","tcp","6606","","7.6E-5"
"unknown","udp","6607","","3.3E-4"
"unknown","udp","6610","","3.3E-4"
"unknown","udp","6616","","3.3E-4"
"odette-ftps","tcp","6619","ODETTE-FTP over TLS/SSL","7.6E-5"
"odette-ftps","udp","6619","ODETTE-FTP over TLS/SSL","0.0"
"kftp-data","tcp","6620","Kerberos V5 FTP Data","0.0"
"kftp-data","udp","6620","Kerberos V5 FTP Data","0.0"
"kftp","tcp","6621","Kerberos V5 FTP Control","0.0"
"kftp","udp","6621","Kerberos V5 FTP Control","0.0"
"mcftp","tcp","6622","Multicast FTP","0.0"
"mcftp","udp","6622","Multicast FTP","0.0"
"ktelnet","tcp","6623","Kerberos V5 Telnet","0.0"
"ktelnet","udp","6623","Kerberos V5 Telnet","0.0"
"datascaler-db","tcp","6624","DataScaler database","0.0"
"datascaler-ctl","tcp","6625","DataScaler control","0.0"
"unknown","udp","6625","","6.61E-4"
"wago-service","tcp","6626","WAGO Service and Update","0.0"
"wago-service","udp","6626","WAGO Service and Update","0.0"
"nexgen","tcp","6627","Allied Electronics NeXGen","0.0"
"nexgen","udp","6627","Allied Electronics NeXGen","6.61E-4"
"afesc-mc","tcp","6628","AFE Stock Channel M/C","7.6E-5"
"afesc-mc","udp","6628","AFE Stock Channel M/C","0.0"
"nexgen-aux","tcp","6629","Secondary"," (non ANDI) multi-protocol multi-function interface to the Allied ANDI-based family of forecourt controllers","0.0"
"mxodbc-connect","tcp","6632","eGenix mxODBC Connect","0.0"
"cisco-vpath-tun","tcp","6633","Cisco vPath Services Overlay","0.0"
"unknown","udp","6633","","3.3E-4"
"mpls-pm","tcp","6634","MPLS Performance Measurement out-of-band response","0.0"
"mpls-udp","tcp","6635","Encapsulate MPLS packets in UDP tunnels.","0.0"
"mpls-udp-dtls","tcp","6636","Encapsulate MPLS packets in UDP tunnels with DTLS.","0.0"
"unknown","udp","6639","","3.3E-4"
"ovsdb","tcp","6640","Open vSwitch Database protocol","0.0"
"unknown","tcp","6644","","7.6E-5"
"unknown","tcp","6646","","0.003649"
"unknown","tcp","6647","","7.6E-5"
"unknown","tcp","6650","","7.6E-5"
"unknown","udp","6652","","3.3E-4"
"openflow","tcp","6653","","0.0"
"pcs-sf-ui-man","tcp","6655","PC SOFT - Software factory UI/manager","0.0"
"emgmsg","tcp","6656","Emergency Message Control Service","0.0"
"palcom-disc","tcp","6657","PalCom Discovery","0.0"
"palcom-disc","udp","6657","PalCom Discovery","0.0"
"unknown","udp","6660","","3.3E-4"
"radmind","tcp","6662","Radmind protocol (deprecated)","1.0E-4"
"unknown","udp","6664","","3.3E-4"
"irc","tcp","6665","Internet Relay Chat","5.0E-5"
"ircu","udp","6665","","0.0"
"irc","tcp","6666","internet relay chat server","0.001179"
"ircu","udp","6666","","3.3E-4"
"irc","tcp","6667","Internet Relay Chat","6.52E-4"
"ircu","udp","6667","","0.0"
"irc","tcp","6668","Internet Relay Chat","1.76E-4"
"ircu","udp","6668","","0.0"
"irc","tcp","6669","Internet Relay Chat","1.76E-4"
"ircu","udp","6669","","0.0"
"irc","tcp","6670","vocaltec-gold | Internet Relay Chat | Vocaltec Global Online Directory","8.8E-5"
"vocaltec-gold","udp","6670","Vocaltec Global Online Directory","0.0"
"p4p-portal","tcp","6671","P4P Portal Service","0.0"
"p4p-portal","udp","6671","P4P Portal Service","0.0"
"vision_server","tcp","6672","vision-server","0.0"
"vision_server","udp","6672","","0.0"
"vision_elmd","tcp","6673","vision-elmd","0.0"
"vision_elmd","udp","6673","","0.0"
"vfbp","tcp","6678","vfbp-disc | Viscount Freedom Bridge Protocol | Viscount Freedom Bridge Discovery","0.0"
"osaut","tcp","6679","Osorno Automation","0.0"
"unknown","udp","6686","","3.3E-4"
"clever-ctrace","tcp","6687","CleverView for cTrace Message Service","0.0"
"clever-tcpip","tcp","6688","CleverView for TCP/IP Message Service","0.0"
"tsa","tcp","6689","Tofino Security Appliance","2.28E-4"
"tsa","udp","6689","Tofino Security Appliance","0.0"
"cleverdetect","tcp","6690","CLEVERDetect Message Service","0.0"
"unknown","tcp","6692","","2.28E-4"
"babel","tcp","6696","Babel Routing Protocol","0.0"
"ircs-u","tcp","6697","Internet Relay Chat via TLS/SSL","0.0"
"babel","udp","6697","Babel Routing Protocol","3.3E-4"
"napster","tcp","6699","babel-dtls | Napster File (MP3) sharing  software | Babel Routing Protocol over DTLS","2.51E-4"
"unknown","udp","6699","","3.3E-4"
"carracho","tcp","6700","Carracho file sharing","2.5E-5"
"carracho","tcp","6701","kti-icad-srvr | Carracho file sharing | KTI/ICAD Nameserver","3.8E-5"
"kti-icad-srvr","udp","6701","KTI/ICAD Nameserver","0.0"
"e-design-net","tcp","6702","e-Design network","0.0"
"e-design-net","udp","6702","e-Design network","0.0"
"e-design-web","tcp","6703","e-Design web","0.0"
"e-design-web","udp","6703","e-Design web","3.3E-4"
"frc-hp","sctp","6704","ForCES HP (High Priority) channel","0.0"
"frc-mp","sctp","6705","ForCES MP (Medium Priority) channel","0.0"
"frc-lp","sctp","6706","ForCES LP (Low priority) channel","0.0"
"unknown","tcp","6709","","7.6E-5"
"unknown","tcp","6710","","7.6E-5"
"unknown","tcp","6711","","1.52E-4"
"ibprotocol","tcp","6714","Internet Backplane Protocol","0.0"
"ibprotocol","udp","6714","Internet Backplane Protocol","0.0"
"fibotrader-com","tcp","6715","Fibotrader Communications","0.0"
"fibotrader-com","udp","6715","Fibotrader Communications","0.0"
"princity-agent","tcp","6716","Princity Agent","0.0"
"unknown","tcp","6725","","7.6E-5"
"unknown","udp","6727","","3.3E-4"
"unknown","tcp","6732","","1.52E-4"
"unknown","tcp","6734","","7.6E-5"
"unknown","udp","6741","","3.3E-4"
"unknown","udp","6746","","3.3E-4"
"unknown","udp","6750","","3.3E-4"
"unknown","udp","6752","","3.3E-4"
"unknown","udp","6753","","3.3E-4"
"bmc-perf-agent","tcp","6767","BMC PERFORM AGENT","0.0"
"bmc-perf-agent","udp","6767","BMC PERFORM AGENT","3.3E-4"
"bmc-perf-mgrd","tcp","6768","BMC PERFORM MGRD","0.0"
"bmc-perf-mgrd","udp","6768","BMC PERFORM MGRD","0.0"
"adi-gxp-srvprt","tcp","6769","ADInstruments GxP Server","0.0"
"adi-gxp-srvprt","udp","6769","ADInstruments GxP Server","0.0"
"plysrv-http","tcp","6770","PolyServe http","0.0"
"plysrv-http","udp","6770","PolyServe http","0.0"
"plysrv-https","tcp","6771","PolyServe https","0.0"
"plysrv-https","udp","6771","PolyServe https","0.0"
"unknown","udp","6776","","3.3E-4"
"ntz-tracker","tcp","6777","netTsunami Tracker","0.0"
"ntz-p2p-storage","tcp","6778","netTsunami p2p storage system","0.0"
"unknown","tcp","6779","","2.28E-4"
"unknown","tcp","6780","","7.6E-5"
"bfd-lag","tcp","6784","Bidirectional Forwarding Detection (BFD) on Link Aggregation Group (LAG) Interfaces","0.0"
"unknown","udp","6784","","9.91E-4"
"dgpf-exchg","tcp","6785","DGPF Individual Exchange","0.0"
"dgpf-exchg","udp","6785","DGPF Individual Exchange","0.0"
"smc-jmx","tcp","6786","Sun Java Web Console JMX","0.0"
"smc-jmx","udp","6786","Sun Java Web Console JMX","0.0"
"smc-admin","tcp","6787","Sun Web Console Admin","0.0"
"smc-admin","udp","6787","Sun Web Console Admin","0.0"
"smc-http","tcp","6788","","3.8E-4"
"smc-http","udp","6788","","0.0"
"ibm-db2-admin","tcp","6789","radg | smc-https | IBM DB2 | SMC-HTTPS | GSS-API for the Oracle Remote Administration Daemon","7.6E-4"
"smc-https","udp","6789","","3.3E-4"
"hnmp","tcp","6790","","0.0"
"hnmp","udp","6790","","0.0"
"hnm","tcp","6791","Halcyon Network Manager","0.0"
"hnm","udp","6791","Halcyon Network Manager","0.0"
"unknown","tcp","6792","","2.28E-4"
"unknown","udp","6800","","3.3E-4"
"acnet","tcp","6801","ACNET Control System Protocol","0.0"
"acnet","udp","6801","ACNET Control System Protocol","0.0"
"unknown","udp","6811","","6.61E-4"
"unknown","udp","6816","","3.3E-4"
"pentbox-sim","tcp","6817","PenTBox Secure IM Protocol","0.0"
"unknown","udp","6820","","3.3E-4"
"unknown","udp","6824","","3.3E-4"
"unknown","udp","6829","","3.3E-4"
"ambit-lm","tcp","6831","","0.0"
"ambit-lm","udp","6831","","0.0"
"unknown","udp","6833","","3.3E-4"
"unknown","udp","6837","","3.3E-4"
"unknown","tcp","6839","","2.28E-4"
"unknown","udp","6839","","3.3E-4"
"netmo-default","tcp","6841","Netmo Default","0.0"
"netmo-default","udp","6841","Netmo Default","0.0"
"netmo-http","tcp","6842","Netmo HTTP","0.0"
"netmo-http","udp","6842","Netmo HTTP","3.3E-4"
"unknown","udp","6843","","3.3E-4"
"unknown","udp","6847","","3.3E-4"
"iccrushmore","tcp","6850","","0.0"
"iccrushmore","udp","6850","","3.3E-4"
"unknown","udp","6855","","3.3E-4"
"unknown","udp","6857","","3.3E-4"
"unknown","udp","6860","","3.3E-4"
"unknown","udp","6864","","3.3E-4"
"acctopus-cc","tcp","6868","acctopus-st | Acctopus Command Channel | Acctopus Status","0.0"
"acctopus-st","udp","6868","Acctopus Status","0.0"
"unknown","tcp","6877","","7.6E-5"
"unknown","udp","6877","","3.3E-4"
"bittorrent-tracker","tcp","6881","BitTorrent tracker","6.4E-4"
"muse","tcp","6888","","7.6E-5"
"muse","udp","6888","","0.0"
"unknown","udp","6895","","3.3E-4"
"unknown","tcp","6896","","1.52E-4"
"unknown","tcp","6897","","7.6E-5"
"rtimeviewer","tcp","6900","R*TIME Viewer Data Interface","0.0"
"jetstream","tcp","6901","Novell Jetstream messaging protocol","3.8E-4"
"unknown","udp","6905","","9.91E-4"
"unknown","udp","6909","","3.3E-4"
"unknown","udp","6912","","3.3E-4"
"unknown","udp","6918","","3.3E-4"
"unknown","tcp","6920","","7.6E-5"
"unknown","tcp","6922","","7.6E-5"
"split-ping","tcp","6924","Ping with RX/TX latency/loss split","0.0"
"unknown","udp","6925","","6.61E-4"
"unknown","udp","6927","","3.3E-4"
"unknown","udp","6932","","3.3E-4"
"ethoscan","tcp","6935","EthoScan Service","0.0"
"xsmsvc","tcp","6936","XenSource Management Service","0.0"
"xsmsvc","udp","6936","XenSource Management Service","0.0"
"unknown","tcp","6942","","7.6E-5"
"unknown","udp","6942","","3.3E-4"
"unknown","udp","6943","","3.3E-4"
"unknown","udp","6944","","3.3E-4"
"unknown","udp","6945","","3.3E-4"
"bioserver","tcp","6946","Biometrics Server","0.0"
"bioserver","udp","6946","Biometrics Server","0.0"
"otlp","tcp","6951","","0.0"
"otlp","udp","6951","","0.0"
"unknown","tcp","6956","","7.6E-5"
"unknown","udp","6956","","3.3E-4"
"unknown","udp","6957","","3.3E-4"
"unknown","udp","6959","","3.3E-4"
"jmact3","tcp","6961","","0.0"
"jmact3","udp","6961","","6.61E-4"
"jmevt2","tcp","6962","","0.0"
"jmevt2","udp","6962","","0.0"
"swismgr1","tcp","6963","","0.0"
"swismgr1","udp","6963","","0.0"
"swismgr2","tcp","6964","","0.0"
"swismgr2","udp","6964","","0.0"
"swistrap","tcp","6965","","0.0"
"swistrap","udp","6965","","0.0"
